"body.mass"	"fd"	"fl"	"density"	"fat.perc"	"BMR"	"BMR.Act.M"	"BMR.Act.B"	"f.diam"	"f.dens"	"f.refl"	"Tb"	"Tairskin"	"Texinhaled"	"behav"	"TSS"
8.55953580282923	0.878472901611764	0.71748222752882	956.445647768411	12.6190634674426	19.0461056243758	2.0051486635807	1.48128208400987	18.5229582169352	9521.47685468145	0.043978950554154	38.8039486526315	0.293313213004486	1.34082106429504	"Y"	0
9.37143988591218	0.554072832866771	0.436717501554281	902.955360394526	8.36068109762821	21.8783706642259	2.17724225157223	1.13423551535387	24.2122834166163	7815.7443330556	0.869612874625003	40.3345811852544	0.259550752088853	2.13477935477049	"Y"	0
8.91880486331394	0.709675234869727	0.266377905450733	896.710194069977	8.09584977378882	19.1474091938678	2.12923629572318	1.0826648470962	16.87770871932	6651.77602327049	0.661459944743295	41.3446163334186	0.248907870637269	2.80648115510985	"Y"	0
8.47695360062415	0.929305685938354	0.420719210991851	944.795508398894	1.47990435105331	20.6706572213365	2.34237115566244	1.38506668053093	24.3772868173626	4795.34225514652	0.295341760017972	40.3922774639629	0.379312292467672	1.39134818952212	"Y"	0
7.37903678615508	0.312546527898707	0.728214336177856	854.440449096716	9.79201098447881	21.8027423279962	2.37209631178457	1.05667919724053	28.3155673126344	8213.45629155836	0.8067695029508	41.6887061098306	0.276868984030231	1.50841507222334	"Y"	0
8.73539382017943	0.48879676559067	0.315812358746527	808.676207214004	3.72677412518616	20.002336971498	2.45519876875603	1.39460483249639	21.7093416865894	5931.91404088305	0.492058348705543	40.0166329880658	0.369200992040145	2.44257585181003	"Y"	0
8.68249003797471	0.348946312662071	0.638089799757051	1003.83000680491	9.38519156981468	20.7469475403463	2.19946558705518	1.37412229803756	18.2918325918913	6411.23344489931	0.713661908681732	41.785193640627	0.406764303427093	2.5048770548927	"Y"	0.0048780487804878
9.68166116419553	0.215805279076739	0.246792004906023	889.517305318707	5.61289171478302	22.8053262547641	2.10286484009879	1.21100738805505	21.7927145658457	5444.57940100111	0.337392510791057	38.2805931667215	0.323551563806378	1.71579473307387	"Y"	0.418536585365854
9.60651224569598	0.26821355511575	0.592542948890845	1038.38113042546	10.4201317890006	20.1176839143214	2.28007965281943	1.22804713133479	26.2595814622606	7977.29857796969	0.880237300375214	38.673544086371	0.264469869853397	1.97102009802649	"Y"	0.887317073170732
7.58216298601927	0.469841911958363	0.9677303712507	970.08452725769	8.82689556448693	20.2100898195343	2.33395328039716	1.08896425718093	16.9705477485382	9849.08565730565	0.165562913698793	38.5979884829202	0.384165681288304	2.44817770389904	"Y"	0.185853658536585
