"body.mass"	"fd"	"fl"	"density"	"fat.perc"	"BMR"	"BMR.Act.M"	"BMR.Act.B"	"f.diam"	"f.dens"	"f.refl"	"Tb"	"Tairskin"	"Texinhaled"	"behav"	"TSS"
259.987001444933	0.291933384403254	0.996297482713065	892.15498111028	4.76228149559301	7.01369116092995	2.15202781456456	1.14963681125204	16.1460747225449	7414.94480181274	0.805284481431545	41.9985908797408	0.457683926207824	1.38609455651168	"Y"	-0.164444444444444
188.767887919955	0.141166054396674	0.374235410110906	956.34042861284	9.8083248814455	5.93217905425305	2.12864815682297	1.01198854434036	17.7736023079429	6940.3644135741	0.403805807126508	40.7340119230236	0.405859597946735	2.27814965461173	"Y"	0
216.689103651889	0.405490227846443	0.332188522160431	1016.72135924811	3.29618758976581	6.77757637800496	2.39380955810757	1.09724473098596	19.6387041491152	9012.29917647606	0.272889193423511	40.018225267539	0.423036175711866	2.61215617827506	"Y"	-0.1
211.018645277415	0.0981125512951668	0.59800331936757	843.25482961707	6.12779404644617	5.88251035670526	2.04155569019402	1.40218026252302	17.7177939948525	9552.82506196635	0.213329614429685	40.4587446668672	0.473508424399325	2.38195932932654	"Y"	0
189.341539644214	0.473585949311993	0.987013605071373	769.889322422807	10.1810924819569	6.40719807766394	2.10081282384269	1.09054220470009	17.458402983782	8193.91060447366	0.109260030738494	41.5288373308082	0.459739938705425	2.14108010164236	"Y"	-0.0155555555555556
234.374118516024	0.0462083017923737	0.628020463037953	979.290948323765	10.0882103872774	6.8589008223356	2.24187220075101	1.36574799008805	16.278566398667	5184.48672901874	0.296749777654705	41.258318000866	0.436164737612811	2.40163698481378	"Y"	-0.00222222222222222
193.866346451899	0.7666889361225	0.530925721151987	785.174153736182	8.77664289620811	6.32956630263721	2.3446229980914	1.27118997324899	17.3700327711941	8964.68901989131	0.896663649599741	39.4592845159342	0.438483335614543	1.57986301754381	"Y"	0.0111111111111111
212.620499504878	0.645501086375039	0.958090636352015	1009.77285511429	8.73242447160346	5.65356103789534	2.2965728969316	1.38505454997104	18.5894718853624	7706.74938145331	0.44885124972314	41.2750801109238	0.49552576787933	1.48719303564189	"Y"	-0.00888888888888889
218.970939703463	0.971605639894371	0.830374088364056	770.411427999509	7.15870039834965	6.24230280210277	2.07737063393631	1.46868170731256	16.2311333531256	9944.96105200523	0.242679531020035	41.7750307822213	0.463551587530939	2.87634633924999	"Y"	0.0133333333333333
245.309707165639	0.111081844995115	0.114761919646613	933.549641322436	2.53319706657711	6.76520431180677	2.34007488372733	1.18522159572847	16.7654553199679	6173.23008301336	0.352578906957027	41.8807416961672	0.407499152116521	1.5309035563768	"Y"	0.0133333333333333
